Time,Value1,Value2
2016-07-18 14:01:42,31,19.12
2016-07-18 14:01:43,24,27.45
2016-07-18 14:01:44,33,47.3
2016-07-18 14:01:45,44,30.36
2016-07-18 14:01:46,35,29.02
2016-07-18 14:01:47,24,25.97
2016-07-18 14:01:48,19,49.33
2016-07-18 14:01:49,22,15.4
2016-07-18 14:01:50,40,22.6
2016-07-18 14:01:51,19,12.02
2016-07-18 14:01:52,43,10.83
2016-07-18 14:01:53,45,3.86
2016-07-18 14:01:54,33,48.46
2016-07-18 14:01:55,23,4.92
2016-07-18 14:01:56,27,45.37
2016-07-18 14:01:57,22,8.26
2016-07-18 14:01:58,23,45.11
2016-07-18 14:01:59,33,48.45
2016-07-18 14:02:00,31,42.95
2016-07-18 14:02:02,32,44.96
2016-07-18 14:02:03,6,29.94
2016-07-18 14:02:04,38,0.54
2016-07-18 14:02:05,28,45.16
2016-07-18 14:02:06,17,44.88
2016-07-18 14:02:07,39,40.15
2016-07-18 14:02:08,38,16.73
2016-07-18 14:02:09,2,2.81
2016-07-18 14:02:10,40,38.22
2016-07-18 14:02:11,43,34.2
2016-07-18 14:02:12,28,36.19
2016-07-18 14:02:13,40,18.29
2016-07-18 14:02:14,11,5.88
2016-07-18 14:02:15,44,4.08
2016-07-18 14:02:16,22,4.28
2016-07-18 14:02:17,2,38.68
2016-07-18 14:02:18,38,19.31
2016-07-18 14:02:19,46,20.99
2016-07-18 14:02:20,28,1.85
2016-07-18 14:02:21,43,25.95
2016-07-18 14:02:22,23,9.48
2016-07-18 14:02:23,35,37.52
2016-07-18 14:02:24,7,17.81
2016-07-18 14:02:25,36,13.07
2016-07-18 14:02:26,0,49.48
2016-07-18 14:02:27,6,45.59
2016-07-18 14:02:28,34,36.85
2016-07-18 14:02:29,17,10.29
2016-07-18 14:02:30,8,29.28
2016-07-18 14:02:31,47,0.03
2016-07-18 14:02:32,33,2.94
2016-07-18 14:02:33,47,27.54
2016-07-18 14:02:34,33,41.36
2016-07-18 14:02:35,40,25.12
2016-07-18 14:02:36,4,11.1
2016-07-18 14:02:37,17,28.53
2016-07-18 14:02:38,47,9.4
2016-07-18 14:02:39,4,26.43
2016-07-18 14:02:40,49,19.26
2016-07-18 14:02:41,12,11.33
2016-07-18 14:02:42,3,36.43
2016-07-18 14:02:43,10,10.66
2016-07-18 14:02:44,29,19.24
2016-07-18 14:02:45,48,40.77
2016-07-18 14:02:46,35,1.04
2016-07-18 14:02:47,2,38.55
2016-07-18 14:02:48,22,10.12
2016-07-18 14:02:49,4,45.69
2016-07-18 14:02:50,20,37.36
2016-07-18 14:02:51,5,25.32
2016-07-18 14:02:52,26,21.2
2016-07-18 14:02:53,39,13.31
2016-07-18 14:02:54,3,4.54
2016-07-18 14:02:55,19,43.83
2016-07-18 14:02:56,12,22.59
2016-07-18 14:02:57,18,20.54
2016-07-18 14:02:58,25,34.24
2016-07-18 14:02:59,10,49.81
2016-07-18 14:03:00,36,8.16
2016-07-18 14:03:01,43,1.77
2016-07-18 14:03:02,11,45.81
2016-07-18 14:03:03,13,1.45
2016-07-18 14:03:04,13,14.88
2016-07-18 14:03:05,41,42.13
2016-07-18 14:03:06,6,37.53
2016-07-18 14:03:07,42,39.77
2016-07-18 14:03:08,19,41.72
2016-07-18 14:03:09,37,28.62
2016-07-18 14:03:10,27,8.71
2016-07-18 14:03:11,5,15
2016-07-18 14:03:12,24,16.49
2016-07-18 14:03:13,46,0.13
2016-07-18 14:03:14,4,23.01
2016-07-18 14:03:15,26,37.19
2016-07-18 14:03:16,31,30.03
2016-07-18 14:03:17,16,6.18
2016-07-18 14:03:18,46,7.48
2016-07-18 14:03:19,41,4.19
2016-07-18 14:03:20,3,45.21
2016-07-18 14:03:21,21,29.11
2016-07-18 14:03:22,50,23.59
2016-07-18 14:03:23,48,14.37
2016-07-18 14:03:24,5,14.6
2016-07-18 14:03:25,28,32.7
2016-07-18 14:03:26,4,48.21
2016-07-18 14:03:27,16,46.65
2016-07-18 14:03:28,2,35.84
2016-07-18 14:03:29,9,13.24
2016-07-18 14:03:30,35,0.9
2016-07-18 14:03:31,32,0.95
2016-07-18 14:03:32,47,2.22
2016-07-18 14:03:33,8,6.02
2016-07-18 14:03:34,4,32.67
2016-07-18 14:03:35,21,5.72
2016-07-18 14:03:36,22,12.57
2016-07-18 14:03:37,9,32.54
2016-07-18 14:03:38,48,23.9
