LOAN_AMOUNT,SECTOR_NAME,POSTED_TIME,day,month,year,,,,,,,,,,,,,,
1675,Agriculture,21/11/2016 7:47,21,11,2016,,,,,,,,,,,,,,
325,Agriculture,24/11/2016 14:21,24,11,2016,,,,,,,,,,,,,,
525,Retail,2/6/2015 6:15,2,6,2015,,,,,,,,,,,,,,
1875,Personal Use,15/8/2014 3:41,15,8,2014,,,,,,,,,,,,,,
600,Agriculture,28/1/2013 19:24,28,1,2013,,,,,,,,,,,,,,
325,Agriculture,13/7/2016 15:25,13,7,2016,,,,,,,,,,,,,,
1400,Agriculture,21/4/2015 10:10,21,4,2015,,,,,,,,,,,,,,
375,Agriculture,24/1/2014 9:19,24,1,2014,,,,,,,,,,,,,,
400,Agriculture,8/2/2015 23:44,8,2,2015,,,,,,,,,,,,,,
700,Agriculture,2/10/2013 8:20,2,10,2013,,,,,,,,,,,,,,
375,Retail,23/3/2015 8:33,23,3,2015,,,,,,,,,,,,,,
250,Retail,17/10/2013 0:54,17,10,2013,,,,,,,,,,,,,,
450,Retail,11/8/2015 4:26,11,8,2015,,,,,,,,,,,,,,
150,Food,15/5/2017 21:00,15,5,2017,,,,,,,,,,,,,,
350,Clothing,14/9/2017 5:47,14,9,2017,,,,,,,,,,,,,,
825,Clothing,23/4/2015 11:10,23,4,2015,,,,,,,,,,,,,,
325,Agriculture,26/6/2015 12:45,26,6,2015,,,,,,,,,,,,,,
200,Food,7/3/2014 12:52,7,3,2014,,,,,,,,,,,,,,
275,Agriculture,9/6/2015 9:08,9,6,2015,,,,,,,,,,,,,,
500,Arts,26/11/2015 21:26,26,11,2015,,,,,,,,,,,,,,
150,Agriculture,1/3/2014 10:12,1,3,2014,,,,,,,,,,,,,,
300,Housing,2/9/2016 12:58,2,9,2016,,,,,,,,,,,,,,
75,Food,10/11/2015 16:59,10,11,2015,,,,,,,,,,,,,,
650,Agriculture,13/4/2015 11:58,13,4,2015,,,,,,,,,,,,,,
1000,Transportation,9/8/2017 17:35,9,8,2017,,,,,,,,,,,,,,
450,Food,6/4/2016 6:43,6,4,2016,,,,,,,,,,,,,,
300,Transportation,26/5/2016 5:43,26,5,2016,,,,,,,,,,,,,,
575,Arts,22/2/2016 8:26,22,2,2016,,,,,,,,,,,,,,
425,Arts,12/8/2014 11:44,12,8,2014,,,,,,,,,,,,,,
1000,Construction,13/12/2017 9:29,13,12,2017,,,,,,,,,,,,,,
300,Food,14/3/2017 2:24,14,3,2017,,,,,,,,,,,,,,
650,Health,30/11/2016 5:23,30,11,2016,,,,,,,,,,,,,,
350,Retail,10/4/2014 1:12,10,4,2014,,,,,,,,,,,,,,
1125,Housing,7/2/2014 17:45,7,2,2014,,,,,,,,,,,,,,
500,Agriculture,4/3/2013 16:57,4,3,2013,,,,,,,,,,,,,,
100,Food,10/7/2017 16:14,10,7,2017,,,,,,,,,,,,,,
425,Housing,27/5/2016 18:23,27,5,2016,,,,,,,,,,,,,,
1050,Food,25/4/2017 13:56,25,4,2017,,,,,,,,,,,,,,
600,Health,23/7/2013 1:18,23,7,2013,,,,,,,,,,,,,,
1375,Housing,28/8/2014 2:35,28,8,2014,,,,,,,,,,,,,,
1000,Food,4/11/2015 8:55,4,11,2015,,,,,,,,,,,,,,
2450,Retail,18/6/2015 17:47,18,6,2015,,,,,,,,,,,,,,
175,Personal Use,12/10/2017 7:39,12,10,2017,,,,,,,,,,,,,,
225,Agriculture,3/7/2015 1:16,3,7,2015,,,,,,,,,,,,,,
2225,Food,7/6/2013 18:06,7,6,2013,,,,,,,,,,,,,,
425,Services,19/5/2015 17:05,19,5,2015,,,,,,,,,,,,,,
1000,Food,1/2/2017 10:47,1,2,2017,,,,,,,,,,,,,,
325,Retail,13/1/2017 6:25,13,1,2017,,,,,,,,,,,,,,
375,Entertainment,15/11/2015 23:07,15,11,2015,,,,,,,,,,,,,,
375,Food,2/2/2015 11:20,2,2,2015,,,,,,,,,,,,,,
125,Clothing,17/6/2016 6:26,17,6,2016,,,,,,,,,,,,,,
500,Education,19/12/2017 7:57,19,12,2017,,,,,,,,,,,,,,
400,Personal Use,19/4/2016 8:51,19,4,2016,,,,,,,,,,,,,,
1375,Agriculture,6/1/2014 19:53,6,1,2014,,,,,,,,,,,,,,
1250,Retail,27/2/2014 22:52,27,2,2014,,,,,,,,,,,,,,
500,Agriculture,25/12/2015 6:28,25,12,2015,,,,,,,,,,,,,,
1450,Agriculture,24/1/2013 7:26,24,1,2013,,,,,,,,,,,,,,
250,Retail,28/8/2014 7:28,28,8,2014,,,,,,,,,,,,,,
200,Services,21/8/2015 6:09,21,8,2015,,,,,,,,,,,,,,
600,Agriculture,21/8/2017 9:47,21,8,2017,,,,,,,,,,,,,,
500,Agriculture,2/9/2016 11:33,2,9,2016,,,,,,,,,,,,,,
500,Services,14/7/2014 14:08,14,7,2014,,,,,,,,,,,,,,
400,Retail,9/10/2015 3:32,9,10,2015,,,,,,,,,,,,,,
650,Housing,19/6/2014 6:44,19,6,2014,,,,,,,,,,,,,,
500,Food,16/3/2015 20:37,16,3,2015,,,,,,,,,,,,,,
375,Agriculture,19/12/2013 8:13,19,12,2013,,,,,,,,,,,,,,
300,Agriculture,23/11/2017 16:48,23,11,2017,,,,,,,,,,,,,,
1100,Education,19/6/2017 7:52,19,6,2017,,,,,,,,,,,,,,
125,Personal Use,6/2/2017 4:10,6,2,2017,,,,,,,,,,,,,,
700,Clothing,21/5/2014 14:07,21,5,2014,,,,,,,,,,,,,,
275,Education,2/12/2016 10:36,2,12,2016,,,,,,,,,,,,,,
800,Food,16/10/2014 7:42,16,10,2014,,,,,,,,,,,,,,
425,Retail,1/6/2017 2:54,1,6,2017,,,,,,,,,,,,,,
300,Retail,1/3/2013 19:54,1,3,2013,,,,,,,,,,,,,,
375,Construction,27/6/2013 21:59,27,6,2013,,,,,,,,,,,,,,
700,Agriculture,22/7/2015 3:24,22,7,2015,,,,,,,,,,,,,,
1350,Agriculture,15/7/2014 19:30,15,7,2014,,,,,,,,,,,,,,
400,Services,22/11/2017 11:38,22,11,2017,,,,,,,,,,,,,,
1475,Agriculture,21/12/2013 10:04,21,12,2013,,,,,,,,,,,,,,
425,Food,6/12/2017 12:26,6,12,2017,,,,,,,,,,,,,,
400,Services,6/9/2016 9:57,6,9,2016,,,,,,,,,,,,,,
475,Health,19/9/2017 18:11,19,9,2017,,,,,,,,,,,,,,
350,Services,12/9/2013 6:14,12,9,2013,,,,,,,,,,,,,,
700,Food,21/4/2017 9:20,21,4,2017,,,,,,,,,,,,,,
1250,Agriculture,16/8/2017 9:44,16,8,2017,,,,,,,,,,,,,,
375,Food,3/2/2017 7:39,3,2,2017,,,,,,,,,,,,,,
150,Food,18/3/2015 4:40,18,3,2015,,,,,,,,,,,,,,
625,Retail,29/9/2016 6:22,29,9,2016,,,,,,,,,,,,,,
325,Services,7/1/2013 13:31,7,1,2013,,,,,,,,,,,,,,
300,Food,1/3/2017 21:42,1,3,2017,,,,,,,,,,,,,,
650,Transportation,17/2/2017 5:47,17,2,2017,,,,,,,,,,,,,,
250,Food,18/3/2014 10:53,18,3,2014,,,,,,,,,,,,,,
375,Food,16/1/2013 4:42,16,1,2013,,,,,,,,,,,,,,
975,Agriculture,21/8/2017 7:27,21,8,2017,,,,,,,,,,,,,,
2050,Retail,19/12/2013 16:09,19,12,2013,,,,,,,,,,,,,,
5450,Services,10/5/2013 20:07,10,5,2013,,,,,,,,,,,,,,
500,Agriculture,3/5/2016 17:46,3,5,2016,,,,,,,,,,,,,,
325,Food,12/5/2015 12:39,12,5,2015,,,,,,,,,,,,,,
1075,Agriculture,15/11/2013 17:51,15,11,2013,,,,,,,,,,,,,,
2000,Food,2/9/2013 13:18,2,9,2013,,,,,,,,,,,,,,
675,Food,31/3/2014 10:00,31,3,2014,,,,,,,,,,,,,,
775,Clothing,8/11/2014 15:18,8,11,2014,,,,,,,,,,,,,,
875,Food,11/2/2015 13:10,11,2,2015,,,,,,,,,,,,,,
225,Agriculture,23/12/2014 10:07,23,12,2014,,,,,,,,,,,,,,
275,Food,23/9/2014 11:08,23,9,2014,,,,,,,,,,,,,,
525,Agriculture,16/7/2015 1:28,16,7,2015,,,,,,,,,,,,,,
225,Personal Use,11/9/2017 7:49,11,9,2017,,,,,,,,,,,,,,
1050,Transportation,29/1/2014 11:48,29,1,2014,,,,,,,,,,,,,,
500,Manufacturing,26/2/2016 20:42,26,2,2016,,,,,,,,,,,,,,
350,Agriculture,21/2/2015 19:08,21,2,2015,,,,,,,,,,,,,,
825,Food,16/1/2014 15:39,16,1,2014,,,,,,,,,,,,,,
225,Retail,25/8/2016 7:40,25,8,2016,,,,,,,,,,,,,,
1250,Agriculture,23/6/2014 6:33,23,6,2014,,,,,,,,,,,,,,
350,Retail,19/1/2017 9:28,19,1,2017,,,,,,,,,,,,,,
200,Services,9/2/2016 11:28,9,2,2016,,,,,,,,,,,,,,
1100,Agriculture,21/9/2016 2:58,21,9,2016,,,,,,,,,,,,,,
175,Food,26/4/2017 8:28,26,4,2017,,,,,,,,,,,,,,
1475,Food,14/1/2016 17:36,14,1,2016,,,,,,,,,,,,,,
575,Agriculture,25/11/2014 8:49,25,11,2014,,,,,,,,,,,,,,
250,Food,16/9/2013 5:08,16,9,2013,,,,,,,,,,,,,,
300,Arts,19/8/2015 12:14,19,8,2015,,,,,,,,,,,,,,
175,Food,8/8/2013 7:38,8,8,2013,,,,,,,,,,,,,,
400,Education,19/4/2016 6:13,19,4,2016,,,,,,,,,,,,,,
1800,Arts,17/11/2015 18:53,17,11,2015,,,,,,,,,,,,,,
1000,Retail,3/12/2017 12:31,3,12,2017,,,,,,,,,,,,,,
550,Food,21/10/2016 16:08,21,10,2016,,,,,,,,,,,,,,
200,Agriculture,17/5/2017 4:27,17,5,2017,,,,,,,,,,,,,,
350,Food,15/10/2015 1:29,15,10,2015,,,,,,,,,,,,,,
325,Retail,29/11/2016 7:17,29,11,2016,,,,,,,,,,,,,,
800,Clothing,5/1/2016 15:26,5,1,2016,,,,,,,,,,,,,,
850,Clothing,14/1/2013 1:10,14,1,2013,,,,,,,,,,,,,,
250,Agriculture,12/11/2013 4:18,12,11,2013,,,,,,,,,,,,,,
2100,Agriculture,29/7/2016 10:51,29,7,2016,,,,,,,,,,,,,,
325,Food,21/9/2017 13:26,21,9,2017,,,,,,,,,,,,,,
650,Manufacturing,8/8/2013 5:54,8,8,2013,,,,,,,,,,,,,,
1500,Education,5/12/2016 8:24,5,12,2016,,,,,,,,,,,,,,
575,Agriculture,17/3/2017 14:39,17,3,2017,,,,,,,,,,,,,,
250,Services,12/12/2013 11:42,12,12,2013,,,,,,,,,,,,,,
350,Services,5/8/2015 21:15,5,8,2015,,,,,,,,,,,,,,
675,Health,10/11/2017 18:28,10,11,2017,,,,,,,,,,,,,,
1500,Health,18/5/2017 7:49,18,5,2017,,,,,,,,,,,,,,
1025,Education,23/7/2014 8:56,23,7,2014,,,,,,,,,,,,,,
1000,Agriculture,25/1/2016 20:49,25,1,2016,,,,,,,,,,,,,,
3200,Food,20/4/2013 3:35,20,4,2013,,,,,,,,,,,,,,
500,Retail,9/3/2013 16:44,9,3,2013,,,,,,,,,,,,,,
275,Agriculture,25/5/2017 7:50,25,5,2017,,,,,,,,,,,,,,
500,Food,26/10/2017 6:48,26,10,2017,,,,,,,,,,,,,,
1000,Education,9/10/2015 9:23,9,10,2015,,,,,,,,,,,,,,
2700,Education,16/12/2013 2:56,16,12,2013,,,,,,,,,,,,,,
750,Agriculture,27/11/2017 23:13,27,11,2017,,,,,,,,,,,,,,
200,Services,28/9/2015 6:36,28,9,2015,,,,,,,,,,,,,,
625,Housing,28/9/2016 0:41,28,9,2016,,,,,,,,,,,,,,
550,Food,18/7/2016 6:39,18,7,2016,,,,,,,,,,,,,,
325,Retail,12/10/2016 0:43,12,10,2016,,,,,,,,,,,,,,
600,Food,23/2/2017 12:55,23,2,2017,,,,,,,,,,,,,,
1500,Transportation,25/11/2013 15:41,25,11,2013,,,,,,,,,,,,,,
225,Retail,3/6/2015 4:55,3,6,2015,,,,,,,,,,,,,,
675,Food,11/12/2014 10:21,11,12,2014,,,,,,,,,,,,,,
800,Transportation,14/10/2013 12:39,14,10,2013,,,,,,,,,,,,,,
400,Clothing,21/9/2017 9:31,21,9,2017,,,,,,,,,,,,,,
600,Agriculture,5/10/2017 18:43,5,10,2017,,,,,,,,,,,,,,
100,Food,20/2/2015 6:30,20,2,2015,,,,,,,,,,,,,,
400,Agriculture,14/9/2017 6:55,14,9,2017,,,,,,,,,,,,,,
775,Agriculture,26/6/2016 3:45,26,6,2016,,,,,,,,,,,,,,
450,Agriculture,18/11/2014 8:31,18,11,2014,,,,,,,,,,,,,,
775,Construction,30/9/2014 23:04,30,9,2014,,,,,,,,,,,,,,
300,Retail,29/6/2017 2:33,29,6,2017,,,,,,,,,,,,,,
600,Transportation,27/10/2017 8:05,27,10,2017,,,,,,,,,,,,,,
325,Retail,21/11/2013 11:11,21,11,2013,,,,,,,,,,,,,,
250,Agriculture,10/7/2014 3:28,10,7,2014,,,,,,,,,,,,,,
2025,Food,25/8/2015 1:44,25,8,2015,,,,,,,,,,,,,,
275,Education,25/11/2016 4:51,25,11,2016,,,,,,,,,,,,,,
975,Agriculture,7/2/2014 7:54,7,2,2014,,,,,,,,,,,,,,
2000,Retail,10/6/2013 8:00,10,6,2013,,,,,,,,,,,,,,
300,Food,27/9/2017 7:56,27,9,2017,,,,,,,,,,,,,,
550,Retail,23/3/2017 15:32,23,3,2017,,,,,,,,,,,,,,
975,Agriculture,5/12/2017 21:26,5,12,2017,,,,,,,,,,,,,,
225,Food,9/11/2017 3:37,9,11,2017,,,,,,,,,,,,,,
425,Retail,9/3/2016 2:50,9,3,2016,,,,,,,,,,,,,,
1050,Education,9/7/2013 10:02,9,7,2013,,,,,,,,,,,,,,
275,Retail,24/6/2016 4:46,24,6,2016,,,,,,,,,,,,,,
200,Retail,29/5/2017 9:15,29,5,2017,,,,,,,,,,,,,,
1100,Agriculture,4/11/2013 7:52,4,11,2013,,,,,,,,,,,,,,
575,Agriculture,4/6/2016 23:04,4,6,2016,,,,,,,,,,,,,,
375,Agriculture,17/6/2013 6:15,17,6,2013,,,,,,,,,,,,,,
125,Food,27/2/2013 1:27,27,2,2013,,,,,,,,,,,,,,
125,Retail,23/3/2014 11:27,23,3,2014,,,,,,,,,,,,,,
525,Food,13/2/2013 10:23,13,2,2013,,,,,,,,,,,,,,
100,Food,28/7/2016 11:53,28,7,2016,,,,,,,,,,,,,,
450,Agriculture,23/4/2015 5:37,23,4,2015,,,,,,,,,,,,,,
175,Personal Use,20/9/2016 2:35,20,9,2016,,,,,,,,,,,,,,
825,Retail,6/3/2013 22:35,6,3,2013,,,,,,,,,,,,,,
375,Food,28/2/2013 11:53,28,2,2013,,,,,,,,,,,,,,
1125,Services,25/1/2013 8:01,25,1,2013,,,,,,,,,,,,,,
800,Arts,30/11/2013 19:49,30,11,2013,,,,,,,,,,,,,,
675,Retail,9/11/2017 16:21,9,11,2017,,,,,,,,,,,,,,
500,Agriculture,7/6/2013 16:49,7,6,2013,,,,,,,,,,,,,,
1950,Agriculture,18/2/2014 4:06,18,2,2014,,,,,,,,,,,,,,
1875,Agriculture,28/5/2014 6:40,28,5,2014,,,,,,,,,,,,,,
975,Transportation,25/4/2013 23:58,25,4,2013,,,,,,,,,,,,,,
450,Education,1/7/2014 20:05,1,7,2014,,,,,,,,,,,,,,
175,Personal Use,19/8/2016 4:50,19,8,2016,,,,,,,,,,,,,,
250,Food,6/8/2014 12:09,6,8,2014,,,,,,,,,,,,,,
500,Agriculture,18/6/2016 15:27,18,6,2016,,,,,,,,,,,,,,
1550,Agriculture,24/9/2015 15:20,24,9,2015,,,,,,,,,,,,,,
250,Agriculture,21/11/2014 7:40,21,11,2014,,,,,,,,,,,,,,
450,Retail,3/12/2013 2:40,3,12,2013,,,,,,,,,,,,,,
525,Health,8/11/2017 14:49,8,11,2017,,,,,,,,,,,,,,
275,Food,4/8/2016 12:37,4,8,2016,,,,,,,,,,,,,,
825,Health,14/12/2015 19:40,14,12,2015,,,,,,,,,,,,,,
125,Food,21/9/2016 15:16,21,9,2016,,,,,,,,,,,,,,
425,Retail,1/12/2015 2:18,1,12,2015,,,,,,,,,,,,,,
5425,Services,17/5/2014 1:14,17,5,2014,,,,,,,,,,,,,,
275,Retail,19/6/2013 8:26,19,6,2013,,,,,,,,,,,,,,
925,Manufacturing,6/7/2017 11:37,6,7,2017,,,,,,,,,,,,,,
200,Retail,24/7/2017 9:44,24,7,2017,,,,,,,,,,,,,,
325,Arts,19/12/2016 9:21,19,12,2016,,,,,,,,,,,,,,
2250,Food,29/12/2015 15:14,29,12,2015,,,,,,,,,,,,,,
200,Food,26/6/2015 19:39,26,6,2015,,,,,,,,,,,,,,
500,Services,23/6/2017 7:28,23,6,2017,,,,,,,,,,,,,,
250,Clothing,25/2/2013 6:56,25,2,2013,,,,,,,,,,,,,,
975,Retail,9/4/2015 17:56,9,4,2015,,,,,,,,,,,,,,
425,Agriculture,16/1/2013 4:21,16,1,2013,,,,,,,,,,,,,,
600,Agriculture,11/12/2017 5:54,11,12,2017,,,,,,,,,,,,,,
2775,Food,20/8/2014 3:48,20,8,2014,,,,,,,,,,,,,,
250,Retail,1/6/2015 10:53,1,6,2015,,,,,,,,,,,,,,
400,Services,30/10/2013 11:27,30,10,2013,,,,,,,,,,,,,,
200,Food,13/10/2014 16:25,13,10,2014,,,,,,,,,,,,,,
725,Housing,5/5/2014 9:57,5,5,2014,,,,,,,,,,,,,,
3850,Retail,9/12/2016 14:39,9,12,2016,,,,,,,,,,,,,,
1400,Agriculture,16/7/2014 16:21,16,7,2014,,,,,,,,,,,,,,
3525,Agriculture,13/12/2016 14:06,13,12,2016,,,,,,,,,,,,,,
275,Transportation,6/7/2015 6:56,6,7,2015,,,,,,,,,,,,,,
300,Agriculture,23/10/2013 16:39,23,10,2013,,,,,,,,,,,,,,
500,Agriculture,15/5/2014 16:42,15,5,2014,,,,,,,,,,,,,,
1175,Food,4/8/2016 3:39,4,8,2016,,,,,,,,,,,,,,
1175,Services,19/3/2015 16:36,19,3,2015,,,,,,,,,,,,,,
225,Food,17/7/2015 5:01,17,7,2015,,,,,,,,,,,,,,
225,Clothing,21/11/2014 5:24,21,11,2014,,,,,,,,,,,,,,
350,Agriculture,28/11/2015 17:44,28,11,2015,,,,,,,,,,,,,,
350,Arts,30/6/2016 12:40,30,6,2016,,,,,,,,,,,,,,
400,Transportation,13/2/2013 22:48,13,2,2013,,,,,,,,,,,,,,
2000,Agriculture,18/7/2015 18:02,18,7,2015,,,,,,,,,,,,,,
725,Food,8/5/2013 5:54,8,5,2013,,,,,,,,,,,,,,
300,Retail,19/12/2014 6:18,19,12,2014,,,,,,,,,,,,,,
250,Food,27/5/2014 11:56,27,5,2014,,,,,,,,,,,,,,
325,Food,20/11/2015 2:53,20,11,2015,,,,,,,,,,,,,,
350,Food,20/12/2013 22:40,20,12,2013,,,,,,,,,,,,,,
575,Transportation,30/12/2015 5:42,30,12,2015,,,,,,,,,,,,,,
75,Agriculture,9/8/2016 15:32,9,8,2016,,,,,,,,,,,,,,
450,Retail,27/3/2015 11:28,27,3,2015,,,,,,,,,,,,,,
375,Food,20/9/2016 2:40,20,9,2016,,,,,,,,,,,,,,
800,Housing,23/3/2016 7:45,23,3,2016,,,,,,,,,,,,,,
400,Manufacturing,10/9/2014 11:44,10,9,2014,,,,,,,,,,,,,,
1600,Agriculture,29/5/2017 21:25,29,5,2017,,,,,,,,,,,,,,
700,Clothing,4/5/2015 9:42,4,5,2015,,,,,,,,,,,,,,
100,Personal Use,20/6/2017 7:46,20,6,2017,,,,,,,,,,,,,,
600,Retail,23/4/2013 9:10,23,4,2013,,,,,,,,,,,,,,
1525,Agriculture,17/1/2014 6:57,17,1,2014,,,,,,,,,,,,,,
175,Retail,13/10/2016 11:15,13,10,2016,,,,,,,,,,,,,,
400,Agriculture,5/8/2015 10:22,5,8,2015,,,,,,,,,,,,,,
300,Agriculture,30/10/2013 11:43,30,10,2013,,,,,,,,,,,,,,
425,Food,12/8/2013 15:03,12,8,2013,,,,,,,,,,,,,,
250,Agriculture,10/8/2016 6:17,10,8,2016,,,,,,,,,,,,,,
200,Retail,30/3/2017 6:40,30,3,2017,,,,,,,,,,,,,,
1075,Health,10/5/2016 22:53,10,5,2016,,,,,,,,,,,,,,
450,Agriculture,10/5/2017 12:08,10,5,2017,,,,,,,,,,,,,,
1350,Agriculture,17/3/2016 11:29,17,3,2016,,,,,,,,,,,,,,
1450,Agriculture,26/2/2017 7:37,26,2,2017,,,,,,,,,,,,,,
100,Agriculture,1/12/2015 14:02,1,12,2015,,,,,,,,,,,,,,
625,Food,17/10/2017 15:55,17,10,2017,,,,,,,,,,,,,,
500,Agriculture,12/2/2016 16:04,12,2,2016,,,,,,,,,,,,,,
350,Services,31/7/2015 11:22,31,7,2015,,,,,,,,,,,,,,
25,Agriculture,4/7/2016 11:34,4,7,2016,,,,,,,,,,,,,,
325,Retail,13/4/2016 3:25,13,4,2016,,,,,,,,,,,,,,
200,Food,5/10/2015 8:38,5,10,2015,,,,,,,,,,,,,,
425,Agriculture,19/9/2017 16:06,19,9,2017,,,,,,,,,,,,,,
400,Services,25/7/2016 13:56,25,7,2016,,,,,,,,,,,,,,
500,Food,28/7/2017 14:44,28,7,2017,,,,,,,,,,,,,,
350,Retail,18/11/2015 6:39,18,11,2015,,,,,,,,,,,,,,
475,Food,28/3/2014 11:45,28,3,2014,,,,,,,,,,,,,,
1175,Agriculture,2/2/2017 11:05,2,2,2017,,,,,,,,,,,,,,
125,Personal Use,24/7/2015 2:52,24,7,2015,,,,,,,,,,,,,,
150,Retail,21/11/2014 23:32,21,11,2014,,,,,,,,,,,,,,
1000,Education,9/10/2014 9:54,9,10,2014,,,,,,,,,,,,,,
375,Agriculture,5/6/2017 14:43,5,6,2017,,,,,,,,,,,,,,
1050,Retail,15/2/2015 14:37,15,2,2015,,,,,,,,,,,,,,
250,Transportation,2/12/2013 6:17,2,12,2013,,,,,,,,,,,,,,
1650,Services,3/3/2017 23:39,3,3,2017,,,,,,,,,,,,,,
3400,Clothing,14/3/2017 9:22,14,3,2017,,,,,,,,,,,,,,
2800,Education,19/5/2014 6:55,19,5,2014,,,,,,,,,,,,,,
375,Retail,11/2/2016 9:34,11,2,2016,,,,,,,,,,,,,,
850,Agriculture,9/3/2017 8:18,9,3,2017,,,,,,,,,,,,,,
250,Agriculture,23/1/2017 7:19,23,1,2017,,,,,,,,,,,,,,
1500,Manufacturing,11/7/2015 15:28,11,7,2015,,,,,,,,,,,,,,
550,Retail,1/9/2015 14:46,1,9,2015,,,,,,,,,,,,,,
150,Food,3/3/2016 17:47,3,3,2016,,,,,,,,,,,,,,
3650,Agriculture,8/10/2013 14:31,8,10,2013,,,,,,,,,,,,,,
150,Food,22/11/2016 7:34,22,11,2016,,,,,,,,,,,,,,
5000,Transportation,11/1/2013 7:41,11,1,2013,,,,,,,,,,,,,,
375,Food,12/4/2017 16:14,12,4,2017,,,,,,,,,,,,,,
525,Retail,11/11/2015 17:29,11,11,2015,,,,,,,,,,,,,,
325,Agriculture,10/8/2016 7:05,10,8,2016,,,,,,,,,,,,,,
875,Health,17/10/2014 19:56,17,10,2014,,,,,,,,,,,,,,
300,Transportation,19/6/2017 3:25,19,6,2017,,,,,,,,,,,,,,
300,Agriculture,8/9/2015 9:23,8,9,2015,,,,,,,,,,,,,,
150,Services,25/11/2015 6:46,25,11,2015,,,,,,,,,,,,,,
1600,Services,14/7/2014 19:58,14,7,2014,,,,,,,,,,,,,,
525,Retail,17/6/2016 10:35,17,6,2016,,,,,,,,,,,,,,
125,Agriculture,5/8/2015 9:34,5,8,2015,,,,,,,,,,,,,,
975,Housing,22/6/2015 6:43,22,6,2015,,,,,,,,,,,,,,
375,Agriculture,19/8/2016 0:09,19,8,2016,,,,,,,,,,,,,,
1000,Food,28/11/2014 22:15,28,11,2014,,,,,,,,,,,,,,
1300,Agriculture,21/1/2016 11:45,21,1,2016,,,,,,,,,,,,,,
200,Housing,7/10/2014 3:40,7,10,2014,,,,,,,,,,,,,,
375,Agriculture,22/5/2014 20:25,22,5,2014,,,,,,,,,,,,,,
300,Retail,2/4/2014 16:51,2,4,2014,,,,,,,,,,,,,,
300,Agriculture,10/8/2014 22:05,10,8,2014,,,,,,,,,,,,,,
500,Agriculture,31/3/2017 15:23,31,3,2017,,,,,,,,,,,,,,
325,Agriculture,10/6/2014 21:18,10,6,2014,,,,,,,,,,,,,,
1200,Wholesale,21/1/2014 3:55,21,1,2014,,,,,,,,,,,,,,
1500,Services,29/9/2016 8:15,29,9,2016,,,,,,,,,,,,,,
700,Agriculture,21/8/2015 7:54,21,8,2015,,,,,,,,,,,,,,
800,Agriculture,17/7/2014 9:43,17,7,2014,,,,,,,,,,,,,,
225,Transportation,11/2/2017 9:38,11,2,2017,,,,,,,,,,,,,,
275,Retail,5/5/2016 5:46,5,5,2016,,,,,,,,,,,,,,
175,Clothing,15/7/2014 10:02,15,7,2014,,,,,,,,,,,,,,
600,Manufacturing,10/5/2013 8:26,10,5,2013,,,,,,,,,,,,,,
3375,Food,14/9/2017 2:16,14,9,2017,,,,,,,,,,,,,,
300,Food,25/8/2016 10:38,25,8,2016,,,,,,,,,,,,,,
175,Personal Use,13/10/2017 7:32,13,10,2017,,,,,,,,,,,,,,
3925,Food,3/11/2014 16:52,3,11,2014,,,,,,,,,,,,,,
1500,Transportation,29/6/2015 10:59,29,6,2015,,,,,,,,,,,,,,
600,Agriculture,29/5/2013 16:03,29,5,2013,,,,,,,,,,,,,,
1000,Manufacturing,17/5/2016 6:45,17,5,2016,,,,,,,,,,,,,,
575,Education,29/9/2014 9:03,29,9,2014,,,,,,,,,,,,,,
250,Agriculture,22/4/2014 5:27,22,4,2014,,,,,,,,,,,,,,
450,Retail,28/7/2016 11:28,28,7,2016,,,,,,,,,,,,,,
525,Personal Use,27/6/2014 21:30,27,6,2014,,,,,,,,,,,,,,
725,Agriculture,2/3/2016 7:43,2,3,2016,,,,,,,,,,,,,,
750,Agriculture,8/12/2015 23:50,8,12,2015,,,,,,,,,,,,,,
650,Agriculture,24/8/2016 6:41,24,8,2016,,,,,,,,,,,,,,
475,Education,30/6/2014 3:39,30,6,2014,,,,,,,,,,,,,,
125,Retail,18/10/2016 3:29,18,10,2016,,,,,,,,,,,,,,
1000,Health,6/2/2017 9:18,6,2,2017,,,,,,,,,,,,,,
600,Food,7/3/2017 4:54,7,3,2017,,,,,,,,,,,,,,
300,Services,3/11/2015 6:33,3,11,2015,,,,,,,,,,,,,,
475,Services,29/9/2016 7:44,29,9,2016,,,,,,,,,,,,,,
1400,Clothing,30/8/2013 11:27,30,8,2013,,,,,,,,,,,,,,
275,Agriculture,31/5/2014 5:28,31,5,2014,,,,,,,,,,,,,,
1200,Agriculture,16/10/2015 16:36,16,10,2015,,,,,,,,,,,,,,
250,Food,29/6/2017 14:20,29,6,2017,,,,,,,,,,,,,,
1000,Agriculture,21/1/2015 3:22,21,1,2015,,,,,,,,,,,,,,
425,Clothing,29/7/2016 0:00,29,7,2016,,,,,,,,,,,,,,
125,Agriculture,26/2/2016 23:44,26,2,2016,,,,,,,,,,,,,,
3075,Agriculture,28/3/2017 7:36,28,3,2017,,,,,,,,,,,,,,
275,Education,26/8/2013 14:11,26,8,2013,,,,,,,,,,,,,,
325,Retail,10/6/2017 3:54,10,6,2017,,,,,,,,,,,,,,
750,Services,21/5/2015 6:04,21,5,2015,,,,,,,,,,,,,,
725,Education,28/4/2014 17:16,28,4,2014,,,,,,,,,,,,,,
